Date,Cloud,Service,ResourceType,Team,Environment,CostCenter,Usage,Unit,UnitCost,DailyCost,TaggingStatus,TagStandard,HasRI,BusinessJustification
2024-06-21,AWS,RDS,rds_t3.small,Marketing,Untagged,Untagged,24.0,Hours,0.034,13.871086465857836,partial,v2.0,False,
2024-06-21,AWS,EC2,t3.small,Finance,Production,CC-FIN,19.12,Hours,0.0208,6.7153672572803815,compliant,v2.0,False,
2024-06-21,AWS,RDS,rds_t3.medium,Finance,Untagged,Untagged,24.0,Hours,0.068,27.742172931715672,partial,v2.0,False,
2024-06-21,AWS,S3,s3_ia,Finance,Untagged,Untagged,301.09,GB-Month,0.0004,2.091671768661102,partial,v2.0,False,
2024-06-21,AWS,EC2,t3.large,Untagged,Untagged,Untagged,34.25,Hours,0.0832,48.438714642678164,untagged,v2.0,False,CI/CD velocity improvement
2024-06-21,AWS,EC2,c5.2xlarge,DevOps,Untagged,Untagged,32.12,Hours,0.34,185.49825948389253,partial,v2.0,False,CI/CD velocity improvement
2024-06-21,AWS,S3,s3_standard,DevOps,Production,CC-DEV,624.99,GB-Month,0.0008,8.146511098995873,compliant,v2.0,False,CI/CD velocity improvement
2024-06-21,AWS,EC2,t3.medium,IT,Production,Untagged,19.76,Hours,0.0416,13.981174453682105,partial,v2.0,False,
2024-06-21,AWS,EC2,m5.large,IT,Development,CC-IT,17.7,Hours,0.096,28.84305280995836,compliant,v2.0,False,
2024-06-21,AWS,RDS,rds_t3.small,Untagged,Untagged,Untagged,24.0,Hours,0.034,13.871086465857836,untagged,v2.0,False,
2024-06-21,AWS,S3,s3_standard,IT,Staging,CC-IT,322.97,GB-Month,0.0008,4.183343537322204,compliant,v2.0,False,
2024-06-22,AWS,EC2,t3.large,Engineering,Untagged,Untagged,18.88,Hours,0.0832,26.64129305347299,partial,v2.0,False,
2024-06-22,AWS,EC2,m5.xlarge,Engineering,Development,CC-ENG,20.63,Hours,0.1248,43.704931166234616,compliant,v2.0,True,
2024-06-22,AWS,RDS,rds_m5.large,Engineering,Untagged,Untagged,24.0,Hours,0.188,76.73132751351517,partial,v2.0,False,
2024-06-22,AWS,S3,s3_standard,Engineering,Production,CC-ENG,322.42,GB-Month,0.0008,4.183343537322204,compliant,v2.0,False,
2024-06-22,AWS,EC2,p3.2xlarge,Untagged,Untagged,Untagged,19.66,Hours,3.06,1022.6073188996305,untagged,v2.0,False,
2024-06-22,AWS,EC2,m5.2xlarge,DataScience,Production,Untagged,20.48,Hours,0.384,133.64681721866202,partial,v2.0,False,
2024-06-22,AWS,S3,s3_standard,DataScience,Production,CC-DAT,1692.01,GB-Month,0.0008,22.01759756485371,compliant,v2.0,False,
2024-06-22,AWS,S3,s3_glacier,DataScience,Production,CC-DAT,1710.28,GB-Month,0.0001,3.853079573849399,compliant,v2.0,False,
2024-06-22,AWS,EC2,t3.medium,Marketing,Production,Untagged,19.41,Hours,0.027,8.917127013765752,partial,v2.0,True,
2024-06-22,AWS,S3,s3_standard,Marketing,Staging,CC-MAR,313.64,GB-Month,0.0008,4.073255549497937,compliant,v2.0,True,
2024-06-22,AWS,RDS,rds_t3.small,Marketing,Untagged,Untagged,24.0,Hours,0.034,13.871086465857836,partial,v2.0,False,
2024-06-22,AWS,EC2,t3.small,Finance,Production,CC-FIN,20.82,Hours,0.0208,7.3758951842259926,compliant,v2.0,False,
2024-06-22,AWS,RDS,rds_t3.medium,Untagged,Untagged,Untagged,24.0,Hours,0.068,27.742172931715672,untagged,v2.0,False,
2024-06-22,AWS,S3,s3_ia,Finance,Untagged,Untagged,335.21,GB-Month,0.0004,2.421935732133908,partial,v2.0,False,
2024-06-22,AWS,EC2,t3.large,DevOps,Untagged,Untagged,31.82,Hours,0.0832,45.02598702012583,partial,v2.0,False,CI/CD velocity improvement
2024-06-22,AWS,EC2,c5.2xlarge,DevOps,Development,CC-DEV,32.16,Hours,0.34,185.82852344736528,compliant,v2.0,False,CI/CD velocity improvement
2024-06-22,AWS,S3,s3_standard,DevOps,Staging,CC-DEV,564.28,GB-Month,0.0008,7.3758951842259926,compliant,v2.0,False,CI/CD velocity improvement
2024-06-22,AWS,EC2,t3.medium,Untagged,Untagged,Untagged,20.98,Hours,0.0416,14.861878356276254,untagged,v2.0,False,
2024-06-22,AWS,EC2,m5.large,IT,Untagged,Untagged,18.31,Hours,0.096,29.833844700376776,partial,v2.0,False,
2024-06-22,AWS,RDS,rds_t3.small,IT,Untagged,Untagged,24.0,Hours,0.034,13.871086465857836,partial,v2.0,False,
2024-06-22,AWS,S3,s3_standard,IT,Production,CC-IT,347.23,GB-Month,0.0008,4.51360750079501,compliant,v2.0,False,
2024-06-23,AWS,EC2,t3.large,Untagged,Untagged,Untagged,19.88,Hours,0.0832,28.182524883012746,untagged,v2.0,False,
2024-06-23,AWS,EC2,m5.xlarge,Engineering,Development,CC-ENG,19.73,Hours,0.192,64.4014728771971,compliant,v2.0,False,
2024-06-23,AWS,RDS,rds_m5.large,Engineering,Untagged,Untagged,24.0,Hours,0.188,76.73132751351517,partial,v2.0,False,
2024-06-23,AWS,S3,s3_standard,Untagged,Untagged,Untagged,348.19,GB-Month,0.0008,4.51360750079501,untagged,v2.0,False,
2024-06-23,AWS,EC2,p3.2xlarge,DataScience,Production,CC-DAT,18.13,Hours,3.06,943.3439676661571,compliant,v2.0,False,
2024-06-23,AWS,EC2,m5.2xlarge,DataScience,Production,CC-DAT,19.15,Hours,0.384,125.05995416836906,compliant,v2.0,False,
2024-06-23,AWS,S3,s3_standard,Untagged,Untagged,Untagged,1751.51,GB-Month,0.0008,22.788213479623586,untagged,v2.0,False,
2024-06-23,AWS,S3,s3_glacier,DataScience,Untagged,Untagged,1558.18,GB-Month,0.0001,3.5228156103765933,partial,v2.0,False,
2024-06-23,AWS,EC2,t3.medium,Marketing,Untagged,Untagged,17.99,Hours,0.0416,12.770206587615151,partial,v2.0,False,
2024-06-23,AWS,S3,s3_standard,Marketing,Development,CC-MAR,308.9,GB-Month,0.0008,4.073255549497937,compliant,v2.0,False,
2024-06-23,AWS,RDS,rds_t3.small,Marketing,Production,CC-MAR,24.0,Hours,0.034,13.871086465857836,compliant,v2.0,False,
2024-06-23,AWS,EC2,t3.small,Finance,Staging,CC-FIN,17.73,Hours,0.0208,6.275015305983307,compliant,v2.0,False,
2024-06-23,AWS,RDS,rds_t3.medium,Finance,Untagged,Untagged,24.0,Hours,0.068,27.742172931715672,partial,v2.0,False,
2024-06-23,AWS,S3,s3_ia,Finance,Production,CC-FIN,325.58,GB-Month,0.0004,2.3118477443096395,compliant,v2.0,False,
2024-06-23,AWS,EC2,t3.large,DevOps,Production,CC-DEV,33.96,Hours,0.0832,48.108450679205355,compliant,v2.0,False,CI/CD velocity improvement
2024-06-23,AWS,EC2,c5.2xlarge,DevOps,Development,Untagged,32.39,Hours,0.34,187.25966728908082,partial,v2.0,False,CI/CD velocity improvement
2024-06-23,AWS,S3,s3_standard,DevOps,Production,CC-DEV,598.16,GB-Month,0.0008,7.816247135523066,compliant,v2.0,False,CI/CD velocity improvement
2024-06-23,AWS,EC2,t3.medium,IT,Staging,CC-IT,20.05,Hours,0.0416,14.201350429330642,compliant,v2.0,False,
2024-06-23,AWS,EC2,m5.large,IT,Development,CC-IT,20.84,Hours,0.096,34.01718823769898,compliant,v2.0,False,
2024-06-23,AWS,RDS,rds_t3.small,Untagged,Untagged,Untagged,24.0,Hours,0.034,13.871086465857836,untagged,v2.0,False,
2024-06-23,AWS,S3,s3_standard,Untagged,Untagged,Untagged,320.12,GB-Month,0.0008,4.183343537322204,untagged,v2.0,False,
2024-06-24,AWS,EC2,t3.large,Untagged,Untagged,Untagged,18.15,Hours,0.0832,25.65050116305457,untagged,v2.0,False,
2024-06-24,AWS,EC2,m5.xlarge,Untagged,Untagged,Untagged,20.68,Hours,0.192,67.59402452410089,untagged,v2.0,False,
2024-06-24,AWS,RDS,rds_m5.large,Engineering,Staging,Untagged,24.0,Hours,0.188,76.73132751351517,partial,v2.0,False,
2024-06-24,AWS,S3,s3_standard,Untagged,Untagged,Untagged,308.97,GB-Month,0.0008,4.073255549497937,untagged,v2.0,False,
2024-06-24,AWS,EC2,p3.2xlarge,DataScience,Production,CC-DAT,19.92,Hours,3.06,1037.3591092680826,compliant,v2.0,False,
2024-06-24,AWS,EC2,m5.2xlarge,DataScience,Development,CC-DAT,20.71,Hours,0.384,135.29813703602602,compliant,v2.0,False,
2024-06-24,AWS,S3,s3_standard,DataScience,Untagged,Untagged,1544.18,GB-Month,0.0008,20.146101771841145,partial,v2.0,False,
2024-06-24,AWS,S3,s3_glacier,DataScience,Production,Untagged,1614.83,GB-Month,0.0001,3.632903598200862,partial,v2.0,False,
2024-06-24,AWS,EC2,t3.medium,Untagged,Untagged,Untagged,19.36,Hours,0.0416,13.6509104902093,untagged,v2.0,False,
2024-06-24,AWS,S3,s3_standard,Marketing,Staging,Untagged,349.52,GB-Month,0.0008,4.51360750079501,partial,v2.0,False,
2024-06-24,AWS,RDS,rds_t3.small,Marketing,Production,CC-MAR,24.0,Hours,0.034,13.871086465857836,compliant,v2.0,False,
2024-06-24,AWS,EC2,t3.small,Finance,Untagged,Untagged,18.25,Hours,0.0208,6.495191281631844,partial,v2.0,False,
2024-06-24,AWS,RDS,rds_t3.medium,Untagged,Untagged,Untagged,24.0,Hours,0.0442,18.05443000318004,untagged,v2.0,True,
2024-06-24,AWS,S3,s3_ia,Finance,Development,Untagged,306.87,GB-Month,0.0004,2.201759756485371,partial,v2.0,True,
2024-06-24,AWS,EC2,t3.large,DevOps,Production,CC-DEV,29.54,Hours,0.0832,41.833435373222045,compliant,v2.0,False,CI/CD velocity improvement
2024-06-24,AWS,EC2,c5.2xlarge,DevOps,Untagged,Untagged,28.87,Hours,0.34,167.0034775294154,partial,v2.0,False,CI/CD velocity improvement
2024-06-24,AWS,S3,s3_standard,DevOps,Untagged,Untagged,613.85,GB-Month,0.0008,8.036423111171604,partial,v2.0,False,CI/CD velocity improvement
2024-06-24,AWS,EC2,t3.medium,IT,Untagged,Untagged,20.3,Hours,0.0416,14.42152640497918,partial,v2.0,False,
2024-06-24,AWS,EC2,m5.large,IT,Production,CC-IT,17.69,Hours,0.0624,18.82504591794992,compliant,v2.0,True,
2024-06-24,AWS,RDS,rds_t3.small,IT,Production,Untagged,24.0,Hours,0.034,13.871086465857836,partial,v2.0,False,
2024-06-24,AWS,S3,s3_standard,IT,Untagged,Untagged,307.23,GB-Month,0.0008,3.9631675616736675,partial,v2.0,False,
2024-06-25,AWS,EC2,t3.large,Engineering,Staging,CC-ENG,19.77,Hours,0.0832,27.96234890736421,compliant,v2.0,False,
2024-06-25,AWS,EC2,m5.xlarge,Engineering,Staging,Untagged,20.71,Hours,0.192,67.70411251192516,partial,v2.0,False,
2024-06-25,AWS,RDS,rds_m5.large,Engineering,Production,CC-ENG,24.0,Hours,0.188,76.84141550133945,compliant,v2.0,False,
2024-06-25,AWS,S3,s3_standard,Engineering,Production,CC-ENG,341.46,GB-Month,0.0008,4.403519512970742,compliant,v2.0,False,
2024-06-25,AWS,EC2,p3.2xlarge,DataScience,Production,CC-DAT,17.57,Hours,3.06,915.381618758793,compliant,v2.0,False,
2024-06-25,AWS,EC2,m5.2xlarge,DataScience,Development,CC-DAT,18.63,Hours,0.384,121.75731453364102,compliant,v2.0,False,
2024-06-25,AWS,S3,s3_standard,DataScience,Untagged,Untagged,1764.42,GB-Month,0.0008,23.008389455272123,partial,v2.0,False,
2024-06-25,AWS,S3,s3_glacier,DataScience,Production,CC-DAT,1728.53,GB-Month,0.0001,3.9631675616736675,compliant,v2.0,False,
2024-06-25,AWS,EC2,t3.medium,Marketing,Production,CC-MAR,18.84,Hours,0.027,8.696951038117215,compliant,v2.0,True,
2024-06-25,AWS,S3,s3_standard,Marketing,Untagged,Untagged,291.81,GB-Month,0.0008,3.853079573849399,partial,v2.0,True,
2024-06-25,AWS,RDS,rds_t3.small,Marketing,Development,CC-MAR,24.0,Hours,0.034,13.871086465857836,compliant,v2.0,False,
2024-06-25,AWS,EC2,t3.small,Untagged,Untagged,Untagged,17.5,Hours,0.0208,6.164927318159039,untagged,v2.0,False,
2024-06-25,AWS,RDS,rds_t3.medium,Finance,Production,CC-FIN,24.0,Hours,0.0442,18.05443000318004,compliant,v2.0,True,
2024-06-25,AWS,S3,s3_ia,Untagged,Untagged,Untagged,348.51,GB-Month,0.0004,2.421935732133908,untagged,v2.0,True,
2024-06-25,AWS,EC2,t3.large,DevOps,Production,CC-DEV,29.71,Hours,0.0541,27.3018209804186,compliant,v2.0,True,CI/CD velocity improvement
2024-06-25,AWS,EC2,c5.2xlarge,DevOps,Untagged,Untagged,34.26,Hours,0.34,198.26846607150767,partial,v2.0,False,CI/CD velocity improvement
2024-06-25,AWS,S3,s3_standard,DevOps,Production,CC-DEV,565.6,GB-Month,0.0008,7.3758951842259926,compliant,v2.0,False,CI/CD velocity improvement
2024-06-25,AWS,EC2,t3.medium,IT,Staging,CC-IT,19.63,Hours,0.027,9.02721500159002,compliant,v2.0,True,
2024-06-25,AWS,EC2,m5.large,IT,Production,Untagged,18.55,Hours,0.096,30.27419665167385,partial,v2.0,False,
2024-06-25,AWS,RDS,rds_t3.small,IT,Production,CC-IT,24.0,Hours,0.034,13.871086465857836,compliant,v2.0,False,
2024-06-25,AWS,S3,s3_standard,IT,Untagged,Untagged,350.47,GB-Month,0.0008,4.623695488619279,partial,v2.0,False,
2024-06-26,AWS,EC2,t3.large,Untagged,Untagged,Untagged,18.78,Hours,0.0541,17.28381408841016,untagged,v2.0,True,
2024-06-26,AWS,EC2,m5.xlarge,Engineering,Staging,CC-ENG,17.81,Hours,0.192,58.23654555903806,compliant,v2.0,False,
2024-06-26,AWS,RDS,rds_m5.large,Untagged,Untagged,Untagged,24.0,Hours,0.188,76.84141550133945,untagged,v2.0,False,
2024-06-26,AWS,S3,s3_standard,Engineering,Untagged,Untagged,294.79,GB-Month,0.0008,3.853079573849399,partial,v2.0,False,
2024-06-26,AWS,EC2,p3.2xlarge,DataScience,Production,Untagged,19.28,Hours,3.06,1005.1033288355718,partial,v2.0,False,
2024-06-26,AWS,EC2,m5.2xlarge,DataScience,Production,CC-DAT,20.08,Hours,0.384,131.33496947435236,compliant,v2.0,False,
2024-06-26,AWS,S3,s3_standard,Untagged,Untagged,Untagged,1674.64,GB-Month,0.0008,21.90750957702944,untagged,v2.0,False,
2024-06-26,AWS,S3,s3_glacier,DataScience,Production,CC-DAT,1671.37,GB-Month,0.0001,3.7429915860251306,compliant,v2.0,False,
2024-06-26,AWS,EC2,t3.medium,Marketing,Production,CC-MAR,19.36,Hours,0.0416,13.760998478033567,compliant,v2.0,False,
2024-06-26,AWS,S3,s3_standard,Marketing,Staging,Untagged,349.21,GB-Month,0.0008,4.51360750079501,partial,v2.0,False,
2024-06-26,AWS,RDS,rds_t3.small,Marketing,Untagged,Untagged,24.0,Hours,0.034,13.871086465857836,partial,v2.0,False,
2024-06-26,AWS,EC2,t3.small,Untagged,Untagged,Untagged,19.34,Hours,0.0208,6.82545524510465,untagged,v2.0,False,
2024-06-26,AWS,RDS,rds_t3.medium,Finance,Development,Untagged,24.0,Hours,0.068,27.85226091953994,partial,v2.0,False,
2024-06-26,AWS,S3,s3_ia,Finance,Production,CC-FIN,329.99,GB-Month,0.0004,2.3118477443096395,compliant,v2.0,False,
2024-06-26,AWS,EC2,t3.large,DevOps,Production,CC-DEV,29.49,Hours,0.0832,41.833435373222045,compliant,v2.0,False,CI/CD velocity improvement
2024-06-26,AWS,EC2,c5.2xlarge,DevOps,Untagged,Untagged,32.31,Hours,0.34,187.14957930125652,partial,v2.0,False,CI/CD velocity improvement
2024-06-26,AWS,S3,s3_standard,DevOps,Staging,Untagged,526.37,GB-Month,0.0008,6.82545524510465,partial,v2.0,False,CI/CD velocity improvement
2024-06-26,AWS,EC2,t3.medium,Untagged,Untagged,Untagged,20.73,Hours,0.0416,14.641702380627716,untagged,v2.0,False,
2024-06-26,AWS,EC2,m5.large,IT,Development,Untagged,18.42,Hours,0.096,30.164108663849582,partial,v2.0,False,
2024-06-26,AWS,RDS,rds_t3.small,IT,Staging,CC-IT,24.0,Hours,0.0221,9.02721500159002,compliant,v2.0,True,
2024-06-26,AWS,S3,s3_standard,IT,Untagged,Untagged,354.72,GB-Month,0.0008,4.623695488619279,partial,v2.0,True,
2024-06-27,AWS,EC2,t3.large,Engineering,Development,CC-ENG,17.84,Hours,0.0832,25.320237199581765,compliant,v2.0,False,
2024-06-27,AWS,EC2,m5.xlarge,Engineering,Production,CC-ENG,18.21,Hours,0.192,59.55760141292929,compliant,v2.0,False,
2024-06-27,AWS,RDS,rds_m5.large,Untagged,Untagged,Untagged,24.0,Hours,0.188,76.95150348916371,untagged,v2.0,False,
2024-06-27,AWS,S3,s3_standard,Engineering,Production,Untagged,306.69,GB-Month,0.0008,3.9631675616736675,partial,v2.0,False,
2024-06-27,AWS,EC2,p3.2xlarge,DataScience,Development,CC-DAT,19.37,Hours,3.06,1010.6077282267852,compliant,v2.0,False,
2024-06-27,AWS,EC2,m5.2xlarge,DataScience,Production,CC-DAT,20.77,Hours,0.384,135.95866496297165,compliant,v2.0,False,
2024-06-27,AWS,S3,s3_standard,DataScience,Development,Untagged,1781.11,GB-Month,0.0008,23.22856543092066,partial,v2.0,False,
2024-06-27,AWS,S3,s3_glacier,DataScience,Untagged,Untagged,1500.52,GB-Month,0.0001,3.412727622552325,partial,v2.0,False,
2024-06-27,AWS,EC2,t3.medium,Marketing,Production,CC-MAR,18.33,Hours,0.0416,12.990382563263688,compliant,v2.0,False,
2024-06-27,AWS,S3,s3_standard,Marketing,Production,CC-MAR,336.03,GB-Month,0.0008,4.403519512970742,compliant,v2.0,False,
2024-06-27,AWS,RDS,rds_t3.small,Marketing,Production,CC-MAR,24.0,Hours,0.0221,9.02721500159002,compliant,v2.0,True,
2024-06-27,AWS,EC2,t3.small,Finance,Production,CC-FIN,20.14,Hours,0.0208,7.155719208577455,compliant,v2.0,False,
2024-06-27,AWS,RDS,rds_t3.medium,Finance,Development,Untagged,24.0,Hours,0.068,27.85226091953994,partial,v2.0,False,
2024-06-27,AWS,S3,s3_ia,Untagged,Untagged,Untagged,313.3,GB-Month,0.0004,2.201759756485371,untagged,v2.0,False,
2024-06-27,AWS,EC2,t3.large,DevOps,Development,CC-DEV,29.95,Hours,0.0541,27.632084943891403,compliant,v2.0,True,CI/CD velocity improvement
2024-06-27,AWS,EC2,c5.2xlarge,DevOps,Staging,CC-DEV,32.05,Hours,0.34,185.82852344736528,compliant,v2.0,False,CI/CD velocity improvement
2024-06-27,AWS,S3,s3_standard,DevOps,Staging,Untagged,526.89,GB-Month,0.0008,6.935543232928918,partial,v2.0,False,CI/CD velocity improvement
2024-06-27,AWS,EC2,t3.medium,IT,Production,Untagged,18.7,Hours,0.027,8.586863050292946,partial,v2.0,True,
2024-06-27,AWS,EC2,m5.large,Untagged,Untagged,Untagged,19.34,Hours,0.0624,20.58645372313822,untagged,v2.0,True,
2024-06-27,AWS,RDS,rds_t3.small,IT,Development,Untagged,24.0,Hours,0.034,13.871086465857836,partial,v2.0,False,
2024-06-27,AWS,S3,s3_standard,Untagged,Untagged,Untagged,321.57,GB-Month,0.0008,4.183343537322204,untagged,v2.0,False,
2024-06-28,AWS,EC2,t3.large,Engineering,Development,CC-ENG,19.58,Hours,0.0832,27.742172931715672,compliant,v2.0,False,
2024-06-28,AWS,EC2,m5.xlarge,Untagged,Untagged,Untagged,19.83,Hours,0.192,64.95191281631844,untagged,v2.0,False,
2024-06-28,AWS,RDS,rds_m5.large,Engineering,Development,Untagged,24.0,Hours,0.188,76.95150348916371,partial,v2.0,False,
2024-06-28,AWS,S3,s3_standard,Engineering,Production,Untagged,348.95,GB-Month,0.0008,4.51360750079501,partial,v2.0,False,
2024-06-28,AWS,EC2,p3.2xlarge,DataScience,Production,Untagged,18.41,Hours,3.06,960.8479577302159,partial,v2.0,False,
2024-06-28,AWS,EC2,m5.2xlarge,DataScience,Staging,Untagged,20.88,Hours,0.384,136.72928087774153,partial,v2.0,False,
2024-06-28,AWS,S3,s3_standard,DataScience,Untagged,Untagged,1686.47,GB-Month,0.0008,22.01759756485371,partial,v2.0,False,
2024-06-28,AWS,S3,s3_glacier,DataScience,Production,CC-DAT,1637.67,GB-Month,0.0001,3.7429915860251306,compliant,v2.0,False,
2024-06-28,AWS,EC2,t3.medium,Marketing,Development,CC-MAR,18.7,Hours,0.027,8.586863050292946,compliant,v2.0,True,
2024-06-28,AWS,S3,s3_standard,Marketing,Untagged,Untagged,350.04,GB-Month,0.0008,4.623695488619279,partial,v2.0,True,
2024-06-28,AWS,RDS,rds_t3.small,Marketing,Untagged,Untagged,24.0,Hours,0.034,13.871086465857836,partial,v2.0,False,
2024-06-28,AWS,EC2,t3.small,Finance,Production,CC-FIN,19.0,Hours,0.0208,6.7153672572803815,compliant,v2.0,False,
2024-06-28,AWS,RDS,rds_t3.medium,Finance,Untagged,Untagged,24.0,Hours,0.0442,18.05443000318004,partial,v2.0,True,
2024-06-28,AWS,S3,s3_ia,Finance,Untagged,Untagged,344.51,GB-Month,0.0004,2.421935732133908,partial,v2.0,True,
2024-06-28,AWS,EC2,t3.large,DevOps,Untagged,Untagged,34.08,Hours,0.0541,31.485164517740802,partial,v2.0,True,CI/CD velocity improvement
2024-06-28,AWS,EC2,c5.2xlarge,DevOps,Untagged,Untagged,29.38,Hours,0.34,170.41620515196772,partial,v2.0,False,CI/CD velocity improvement
2024-06-28,AWS,S3,s3_standard,DevOps,Production,CC-DEV,602.0,GB-Month,0.0008,7.926335123347335,compliant,v2.0,False,CI/CD velocity improvement
2024-06-28,AWS,EC2,t3.medium,Untagged,Untagged,Untagged,17.86,Hours,0.0416,12.660118599790882,untagged,v2.0,False,
2024-06-28,AWS,EC2,m5.large,IT,Development,CC-IT,17.96,Hours,0.096,29.3934927490797,compliant,v2.0,False,
2024-06-28,AWS,RDS,rds_t3.small,IT,Development,CC-IT,24.0,Hours,0.034,13.871086465857836,compliant,v2.0,False,
2024-06-28,AWS,S3,s3_standard,IT,Production,CC-IT,335.01,GB-Month,0.0008,4.403519512970742,compliant,v2.0,False,
2024-06-29,AWS,EC2,t3.large,Engineering,Production,CC-ENG,18.18,Hours,0.0832,25.76058915087884,compliant,v2.0,False,
2024-06-29,AWS,EC2,m5.xlarge,Untagged,Untagged,Untagged,18.03,Hours,0.1248,38.42070775066973,untagged,v2.0,True,
2024-06-29,AWS,RDS,rds_m5.large,Engineering,Production,Untagged,24.0,Hours,0.188,77.06159147698799,partial,v2.0,False,
2024-06-29,AWS,S3,s3_standard,Engineering,Development,Untagged,323.4,GB-Month,0.0008,4.183343537322204,partial,v2.0,False,
2024-06-29,AWS,EC2,p3.2xlarge,DataScience,Untagged,Untagged,20.8,Hours,3.06,1086.3482638498822,partial,v2.0,False,
2024-06-29,AWS,EC2,m5.2xlarge,DataScience,Staging,Untagged,19.77,Hours,0.384,129.57356166916406,partial,v2.0,False,
2024-06-29,AWS,S3,s3_standard,DataScience,Staging,CC-DAT,1650.12,GB-Month,0.0008,21.577245613556634,compliant,v2.0,False,
2024-06-29,AWS,S3,s3_glacier,DataScience,Production,Untagged,1466.35,GB-Month,0.0001,3.3026396347280564,partial,v2.0,False,
2024-06-29,AWS,EC2,t3.medium,Marketing,Staging,CC-MAR,17.95,Hours,0.027,8.256599086820142,compliant,v2.0,True,
2024-06-29,AWS,S3,s3_standard,Marketing,Staging,CC-MAR,351.23,GB-Month,0.0008,4.623695488619279,compliant,v2.0,True,
2024-06-29,AWS,RDS,rds_t3.small,Marketing,Production,Untagged,24.0,Hours,0.034,13.981174453682105,partial,v2.0,False,
2024-06-29,AWS,EC2,t3.small,Untagged,Untagged,Untagged,20.27,Hours,0.0208,7.155719208577455,untagged,v2.0,False,
2024-06-29,AWS,RDS,rds_t3.medium,Finance,Production,CC-FIN,24.0,Hours,0.0442,18.05443000318004,compliant,v2.0,True,
2024-06-29,AWS,S3,s3_ia,Finance,Production,CC-FIN,293.54,GB-Month,0.0004,2.091671768661102,compliant,v2.0,True,
2024-06-29,AWS,EC2,t3.large,DevOps,Development,Untagged,28.89,Hours,0.0832,41.06281945845217,partial,v2.0,False,CI/CD velocity improvement
2024-06-29,AWS,EC2,c5.2xlarge,DevOps,Untagged,Untagged,29.69,Hours,0.34,172.2877009449803,partial,v2.0,False,CI/CD velocity improvement
2024-06-29,AWS,S3,s3_standard,DevOps,Untagged,Untagged,531.41,GB-Month,0.0008,6.935543232928918,partial,v2.0,False,CI/CD velocity improvement
2024-06-29,AWS,EC2,t3.medium,IT,Staging,Untagged,17.79,Hours,0.0416,12.660118599790882,partial,v2.0,False,
2024-06-29,AWS,EC2,m5.large,IT,Production,Untagged,19.72,Hours,0.0624,21.02680567443529,partial,v2.0,True,
2024-06-29,AWS,RDS,rds_t3.small,IT,Development,Untagged,24.0,Hours,0.034,13.981174453682105,partial,v2.0,False,
2024-06-29,AWS,S3,s3_standard,IT,Staging,Untagged,342.78,GB-Month,0.0008,4.51360750079501,partial,v2.0,False,
2024-06-30,AWS,EC2,t3.large,Engineering,Development,CC-ENG,19.51,Hours,0.0832,27.742172931715672,compliant,v2.0,False,
2024-06-30,AWS,EC2,m5.xlarge,Engineering,Production,CC-ENG,17.71,Hours,0.192,58.01636958338952,compliant,v2.0,False,
2024-06-30,AWS,RDS,rds_m5.large,Engineering,Production,CC-ENG,24.0,Hours,0.188,77.06159147698799,compliant,v2.0,False,
2024-06-30,AWS,S3,s3_standard,Engineering,Development,Untagged,343.36,GB-Month,0.0008,4.51360750079501,partial,v2.0,False,
2024-06-30,AWS,EC2,p3.2xlarge,Untagged,Untagged,Untagged,17.5,Hours,3.06,914.611002844023,untagged,v2.0,False,
2024-06-30,AWS,EC2,m5.2xlarge,Untagged,Untagged,Untagged,19.72,Hours,0.384,129.35338569351555,untagged,v2.0,False,
2024-06-30,AWS,S3,s3_standard,DataScience,Untagged,Untagged,1763.31,GB-Month,0.0008,23.118477443096396,partial,v2.0,False,
2024-06-30,AWS,S3,s3_glacier,DataScience,Untagged,Untagged,1686.29,GB-Month,0.0001,3.853079573849399,partial,v2.0,False,
2024-06-30,AWS,EC2,t3.medium,Untagged,Untagged,Untagged,17.87,Hours,0.027,8.256599086820142,untagged,v2.0,True,
2024-06-30,AWS,S3,s3_standard,Marketing,Production,Untagged,300.93,GB-Month,0.0008,3.9631675616736675,partial,v2.0,True,
2024-06-30,AWS,RDS,rds_t3.small,Marketing,Production,CC-MAR,24.0,Hours,0.034,13.981174453682105,compliant,v2.0,False,
2024-06-30,AWS,EC2,t3.small,Finance,Production,Untagged,20.12,Hours,0.0208,7.155719208577455,partial,v2.0,False,
2024-06-30,AWS,RDS,rds_t3.medium,Finance,Production,CC-FIN,24.0,Hours,0.0442,18.16451799100431,compliant,v2.0,True,
2024-06-30,AWS,S3,s3_ia,Untagged,Untagged,Untagged,318.62,GB-Month,0.0004,2.3118477443096395,untagged,v2.0,True,
2024-06-30,AWS,EC2,t3.large,DevOps,Untagged,Untagged,31.98,Hours,0.0832,45.46633897142291,partial,v2.0,False,CI/CD velocity improvement
2024-06-30,AWS,EC2,c5.2xlarge,DevOps,Development,CC-DEV,33.88,Hours,0.34,196.7272342419679,compliant,v2.0,False,CI/CD velocity improvement
2024-06-30,AWS,S3,s3_standard,DevOps,Development,CC-DEV,540.56,GB-Month,0.0008,7.045631220753187,compliant,v2.0,False,CI/CD velocity improvement
2024-06-30,AWS,EC2,t3.medium,IT,Untagged,Untagged,18.48,Hours,0.0416,13.100470551087957,partial,v2.0,False,
